906	485	
908	1132	
912	461	
926	385	
946	410	
966	781	
971	764	
986	772	
1006	815	
1026	411	
1046	364	
1066	802	
1086	802	
1106	527	
1126	474	
1146	432	
1166	408	
1186	546	
1206	482	
1226	520	
1246	504	
1266	481	
1286	485	
1306	596	
1311	858	
1326	494	
1346	524	
1366	557	
1386	539	
1406	557	
1426	536	
1466	497	
1486	492	
1506	520	
1526	530	
1546	490	
1566	494	
1586	354	
1606	866	
1626	650	
1646	785	
1666	540	
1686	513	
1706	511	
1726	472	
1746	530	
1766	546	
1771	471	
1780	505	
1786	457	
1806	518	
1826	480	
1846	460	
1866	472	
1886	465	
1891	509	
1906	464	
1926	520	
1931	504	
1946	494	
1966	731	
1971	503	
1986	519	
1993	511	
1994	455	
1996	3072	
2001	4517	
2006	524	
2012	765	
2013	410	
2014	1175	
2016	373	
2026	638	
2046	909	
2066	521	
2086	486	
2106	483	
2126	411	
2146	489	
2151	508	
2166	517	
2186	448	
2206	610	
2226	787	
2231	367	
2232	372	
2236	770	
2237	611	
2238	371	
2239	386	
2246	757	
2266	416	
2286	834	
2306	798	
2326	393	
2346	776	
